Insertion Sort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mean,Standard Deviation,Size: 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11468254095,11198166767,11197654011,11185653344,11210603164,11177050531,11187872012,11215419213,11220729518,11197251510,11193216298,11206314973,11195373421,11190271542,11187286006,11204095172,11182710853,11237312889,11175151675,11215845125,11225787975,11203201437,11216162671,11171986410,11204561485,11219683617,11169502680,11185326736,11229527163,11186336766,11212883755,11210930527,11198200372,11211293005,11167234926,11191287990,11417149593,11229985169,11243599619,11191935542,11208822113,11182573413,11201069235,11216547049,11187056436,11201702439,11173871296,11176600076,11189264532,11185961073,11226190854,11187990573,11207175103,11172061549,11199740526,11167928543,11206611752,11189413677,11200940102,11187511800,11191766386,11174327792,11173987969,11202965825,11213568687,11185910855,11189090089,11182069719,11144586466,11224354298,11223763005,11213981384,11172569018,11189451057,11182600599,11201869708,11167703883,11175625539,11200058072,11200875913,11214377466,11158046108,11216318613,11179884279,11190142786,11203346806,11194181774,11178214237,11205057626,11195677751,11205987986,11194987910,11167032166,11224971266,11171447224,11177255935,11185683551,11186191020,11162330900,11180830498
,,,Size: 1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.09E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.09E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.08E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.13E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bubble Sort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Size: 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,6797,378,377,378,377,378,377,378,377,378,0,755,377,378,0,377,377,377,377,377,377,377,378,377,377,378,377,377,377,378,377,377,378,378,378,378,378,377,378,378,377,378,377,377,377,377,377,378,378,377,755,377,378,755,378,0,377,377,378,378,755,378,378,378,378,377,378,378,377,378,0,378,378,377,377,0,0,0,377,377,756,378,378,378,378,0,378,378,755,378,377,378,377,377,378,377,377,378,378,377
,,,1133,755,378,378,0,755,378,755,377,377,378,377,377,378,755,755,378,377,377,377,377,378,378,378,755,378,377,755,755,755,378,377,755,377,377,378,377,755,377,378,378,378,755,378,755,377,378,378,378,378,377,756,755,755,755,377,755,755,756,378,755,377,377,378,378,377,377,377,378,756,756,377,756,378,377,378,378,0,377,378,377,755,377,377,377,378,378,378,755,378,378,756,377,755,377,377,378,755,377,377
,,,1510,1511,1510,1133,1133,1133,755,1133,1132,1133,1133,1510,1132,1133,1133,755,1132,1132,1510,755,1132,1133,1133,1133,755,1133,755,1132,1133,756,1132,1132,1132,1133,1888,1510,1133,1133,755,1133,1133,1888,1511,1510,1132,1511,1133,1510,1888,1511,1510,755,755,1133,1133,1133,1511,755,1133,1133,755,1133,1133,1132,1132,1133,755,755,1133,755,1510,755,1133,1132,755,1511,1133,1510,1133,1133,2643,1510,1133,1133,755,755,755,756,1133,755,755,755,1133,755,755,755,755,755,1132,755
,,,2266,1888,1510,1888,2265,1510,1511,1510,1888,1510,1511,1511,1888,1888,1888,1888,1511,1510,1511,1511,1888,1511,1510,1888,1888,1888,1510,1888,1888,1510,1888,2266,1888,1888,2266,1888,1510,1511,1510,1510,1510,1888,1510,1511,1510,1888,1888,1888,1888,1511,1888,1510,1888,1888,2266,1888,1888,1887,1888,1510,1510,1510,1510,1511,1888,1511,1511,1888,1888,2643,1888,1887,1888,1888,2643,1888,1510,1510,1511,1888,1888,1887,1510,1510,3020,1888,2265,1888,3021,1510,1888,2266,1888,1511,1888,2266,2265,1511,1888,1888
,,,Size: 1K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1744426,1854679,1570360,1547329,1654939,1605854,1567718,1655694,1676839,1912450,1771612,1601323,1614538,1811257,1892815,1924532,1898101,1741405,1313228,1094985,1190514,1722903,1732344,1742160,1733476,1747068,1720638,1716485,2111813,1701759,1653051,1594904,1603965,1722149,1899612,1699116,1154644,1143316,1091210,1089700,1089700,1089322,1104426,1089322,1088945,1133877,1092720,1089322,1089700,1090833,1089322,1089322,1155398,1199954,1102915,1091210,1089322,1090455,1160307,1129723,1105181,1099517,1094608,1093098,1092720,1093097,1272449,1105558,1090832,1088944,1092720,1089700,1089322,1088567,1092720,1089322,1089323,1089322,1088945,1089322,1089322,1088567,1095364,1116131,1197310,1089322,1090078,1098384,1093098,1089700,1091210,1091210,1088567,1089700,1089322,1091210,1089322,1090833,1093476,1090833
,,,2131069,1905653,1942656,1986455,1925287,1911317,1909807,1916225,1909807,1946809,1927175,1976261,1980037,1946054,1930951,1913582,1912827,1913205,2204319,2993465,1948320,1907918,1916603,2631742,2681205,2934562,2247742,2109924,1972484,1910184,1910939,2043848,2541500,2314951,2828084,2347800,1906408,1904898,1951341,1977016,2100863,2042715,2021193,1906031,1950585,1904520,1918113,1952851,1904898,1972863,1996273,1912449,1905276,1971729,1910562,1928686,1911316,1906409,1938125,1914715,1909807,1912827,1921133,1926798,1970219,1909806,1956627,1929063,1967577,1926042,1911695,1911694,1911317,1906785,1916225,1910939,1950585,1929063,1910184,1909806,1909806,1910939,1909806,1910562,1913205,1909807,1906030,1918491,1911317,1910184,1914337,1912072,1943411,1934350,1911317,1910184,1910184,1910562,1910939,1910184
,,,6243308,6531780,6261809,6286729,6751909,6154576,6953160,6228959,7329231,6259543,6045454,6287107,6037148,6219520,6255390,6159485,6204794,5975224,6200640,6020157,6128900,6285974,6332416,6001656,6176853,6184027,6278045,5954457,6154576,6005432,6137962,6089631,6196110,6005054,6288995,6100582,6765503,6022422,7032830,6655249,6524228,6144381,6036016,6355071,6239154,6026576,6259166,6131543,6188558,6102470,6219897,6088499,6102092,6244440,6014115,6063956,6224806,6230092,6108888,6166659,6249349,6241419,6302965,6221408,5946528,5928782,6003543,6003921,6890859,6614093,7494612,6268983,6364133,6216499,6229715,6424924,6238776,6279178,6140983,6152688,6204794,6278423,6184783,6318446,6091142,6205549,6037903,6467591,6190823,6355449,6854234,7225018,7754766,6239154,6605030,7878234,8020205,7184240,9814472,6941078
,,,13669955,24465005,14391890,14053955,12221175,12987287,10742189,10338177,10525835,10325717,10293623,10648549,10281918,10227545,10802602,11661222,12369564,10313256,10343086,10330625,10426909,10301551,10218861,10243404,10250955,10237740,10230566,10267192,10204135,12468491,10266059,10214707,10240384,10927581,11471676,10960053,13827406,10369516,12963878,11695582,10297021,11137139,10320808,10218106,11604962,12259310,14560669,13167772,10357056,10875475,10294000,10816195,11471676,10237363,11190756,10758802,10220750,10346484,10307970,10297776,10310614,10251334,10251333,10248312,10221504,10213197,10209044,10294377,10242648,10209045,11334991,11161305,10242271,11247393,10361964,10498649,10371027,10252843,10432573,10242271,10392171,10833564,10478637,12964632,10233587,10258130,10221127,10215840,10255486,10840737,13318804,11495086,10620607,10699899,10290602,10327982,10368761,10555664,10282672,11079746
,,,Size: 10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,117953766,112135237,113550035,111103685,114216466,110414977,113797350,109523508,113147533,113519073,115109446,118759902,110225432,118342675,109688510,115470036,109231637,114163982,113890613,114287073,112951191,109436286,113231734,109607709,118703265,109704746,114208537,111406506,112777503,114114141,110317561,114931982,109329053,113430719,109202186,123225557,118725920,122519480,115546307,109592604,115269918,108905407,114878744,110811815,113816607,112151474,110320582,113313292,110016628,121423361,109228616,114916501,111128228,115027888,114995039,109900711,114630295,109708522,114399593,109212758,112817527,109565041,131847627,117576940,109709277,114393174,109564287,115618048,109339625,112743521,109663213,115166838,112600041,111904913,120632706,110932263,117428173,109394752,115411889,109817266,113548903,112831876,111195060,113223427,109966788,115776632,109645466,121995019,113952914,116827063,115218567,110232982,113881173,109643578,115655805,110228451,122510795,113609315,114214578,113135073
,,,193828358,188135186,187654903,184922347,187332071,198635723,187404189,193476452,222833023,185150028,187297711,187869369,189352508,194309396,203319620,192776794,190501866,189079139,188815965,189257735,189287942,191151683,188385523,190889265,187719091,188176721,187203315,186055846,185974665,191464698,191270621,188317558,187080602,221604373,194712654,235033809,208593298,194112677,192174174,188578089,209152118,206224353,192263282,204155207,192248558,187826324,187411363,186516873,186356023,188943966,191415235,194369432,191568911,190638551,188400248,189807494,189281145,190180544,197520725,198935523,192748097,190982905,193089053,189239234,187386820,195095143,198029705,186137781,189983825,195618470,192638976,189189394,187931292,193183071,197472017,192537785,192208534,191465453,195040016,191123365,195592040,192382598,189144839,187473664,188066844,189798810,190291176,190183187,195094010,189474090,185307102,186109462,185349013,186397557,183336883,195609408,191956687,195423261,187139127,188882042
,,,691980475,716145680,735046268,680699099,695490471,681766144,687423068,693795130,689374031,752217913,689641358,748320141,682299666,687970939,683786204,791868861,693904629,686987716,683073331,692669183,682526971,700356739,680421577,684397887,684746394,680539005,678986768,695229562,667051045,678940326,683095986,697092926,684106393,688351540,675461291,686627126,682463915,685086217,678043570,695989633,684924612,702514239,688588284,685675621,678293528,697978731,708138313,676790000,693808723,682217354,687243716,692753761,672031342,678862544,688823895,674149573,684840411,671026975,675873987,671746268,690632886,685271232,685281427,665400637,681485602,685724707,675128264,676498129,691636120,676053717,680008503,683433166,694357727,679489329,691204923,684095443,683103537,680496339,689728580,692577053,674442199,698240018,682186770,686520271,677418295,674240571,671651873,695809526,675506979,699759405,681973814,681268492,686609380,682832434,667066525,690079730,679632809,680423465,679940538,681336835
,,,1056736126,1100589178,1063062125,1048971166,1050547946,1061923717,1105248154,1119875278,1051689375,1042796201,1049435969,1050070683,1051864195,1045552545,1060175893,1053825730,1039161981,1053341293,1049737656,1054919960,1039962076,1066760911,1055730250,1054718332,1044277830,1052190425,1049364606,1055023040,1041132200,1044278586,1045979589,1049591532,1052768880,1046849915,1051427333,1041144283,1049017986,1055451217,1058990287,1042183009,1047494445,1047099496,1055698911,1041868107,1056037978,1052110755,1052049210,1051299710,1053366968,1045043187,1044386197,1045691495,1045791177,1056102168,1048466717,1046707944,1047023224,1055626037,1084351670,1061773062,1066216439,1060836282,1042290242,1054876539,1053939381,1053711323,1046914481,1050213032,1045947872,1046979425,1041717451,1050647627,1056574899,1041194501,1058259290,1053429269,1049450695,1037652033,1061383398,1059812659,1052350897,1042388413,1069257856,1052779074,1053317128,1043793771,1045066220,1055729872,1044089040,1041823552,1049445031,1046380203,1037992234,1054249754,1051872879,1046451567,1042274006,1058367656,1051912147,1052278024
,,,Size: 100K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,17530784962,16300565315,16922208805,15551011616,15897662620,15972337259,16135968927,16655280702,15554515571,16209866124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18948494508,19875022466,19213797124,20493874498,18376818621,19782567900,18955358937,19170914079,19232751329,19419666928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.04E+11,1.04E+11,1.05E+11,1.06E+11,1.05E+11,1.04E+11,1.05E+11,1.05E+11,1.07E+11,1.04E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.53E+11,1.53E+11,1.54E+11,1.54E+11,1.48E+11,1.06E+11,1.05E+11,1.05E+11,1.06E+11,1.05E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merge Sort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Size: 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7551,4153,3776,3775,3776,3776,3776,3776,3398,3776,3776,3775,3776,3776,4531,3776,3775,3776,3776,3776,3776,3776,3776,3775,3776,3776,3775,3776,3776,3776,3776,3776,3776,3776,3775,3776,3776,4153,3399,3776,3776,3775,3776,3776,3775,3776,3776,3775,3776,3776,3776,3399,3776,3776,3776,3776,3776,3775,3776,3776,4153,3776,3775,3776,3776,3775,3776,3776,3776,3776,3775,3776,3776,3776,3776,3776,3776,3398,3776,3776,3775,3776,3776,3775,3776,3775,3398,3776,3775,3776,3776,3399,3776,3776,3776,3775,3776,3776,3775,3776
,,,7174,9818,4909,6041,5286,6041,5286,4908,4531,4531,5664,6041,4909,8684,4909,4908,6042,5664,6041,4909,5286,8684,7930,8307,8307,8684,9062,9062,8684,9062,7929,8684,9062,9062,8307,9062,9062,9062,8684,8307,9062,9062,9440,8684,9062,8685,8684,9062,9440,8684,9062,9062,9439,8684,9062,9062,9062,9062,8306,8684,8306,7174,9440,9817,5663,7929,3776,3398,3399,3399,3398,3398,3399,3399,3398,3398,3399,3398,4908,4531,4908,4909,5286,5287,5287,5286,5664,5286,5286,5286,5664,5663,5286,5663,5664,7929,4909,5286,4531,5286
,,,10195,9062,8684,9062,8685,8307,8685,8684,8307,8685,8684,8684,8685,8684,8684,8685,8685,8684,8684,8307,8307,7929,9439,8685,8685,6041,3398,3776,3776,3398,3398,3398,3776,3398,3399,3776,3398,3776,3398,3776,3398,3398,3398,4153,3776,3776,3398,3776,3398,3399,3398,3398,3399,3398,3776,3398,3398,3398,3398,3398,3775,3398,3398,3398,3776,3776,3776,3775,3776,3398,3398,3399,3398,3399,3398,3776,3398,3398,3776,3776,3399,3399,3776,3776,3398,3776,3776,3776,3398,3776,3398,4154,4154,3776,3776,3776,3776,3776,3776,3776
,,,4154,3021,2643,2643,2643,2643,3020,2643,2643,2644,3021,2644,2643,3021,3399,3021,3020,2643,2643,3021,3021,2643,2643,3020,3020,2643,2644,3021,2644,2643,2643,2643,2643,3020,3021,2643,2643,2643,3020,3021,3021,2643,3021,3020,2643,2643,3021,2643,2643,2643,3020,2643,3020,3021,2643,2643,3021,2643,2643,3020,2643,3021,3021,2643,2643,2643,3021,3021,2643,2643,3020,2643,2643,2643,3021,2643,2643,2643,3021,2643,2643,2643,3020,3021,3021,2644,2643,3020,3020,2643,2643,3021,2644,2643,3021,3020,2643,3020,3021,2643
,,,Size: 1K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,511245,539941,814066,451965,565995,572036,496897,496519,524461,452343,451587,451588,451965,451965,451965,451965,451587,451588,451965,451965,536543,451588,452343,451587,451587,451209,451965,451588,451965,451587,489723,453475,444791,445546,444413,444791,444791,445168,444790,446301,470089,420248,505204,524460,398726,384755,385133,385510,385133,385133,385511,385133,385511,356059,340201,618478,624519,340200,339445,339445,339446,339445,339068,339445,339446,348130,330006,329629,329251,329629,329628,370785,330006,330384,330006,329629,330006,330006,329629,329628,330006,329629,329628,445924,330384,368897,329629,330006,330383,330007,329628,329628,330006,329628,329629,329628,329628,329629,330006,405522
,,,731375,647552,551269,581853,499540,400614,480661,594691,561463,581098,570148,629051,646796,574302,525216,338313,336047,335292,335292,335292,334914,335293,334537,335670,335292,334915,335293,348130,333782,333782,333405,333405,333027,333027,333782,333404,333782,333782,334915,334159,334159,338313,439127,438372,337558,339824,339068,350396,361346,370407,372296,382113,785369,479906,438372,339446,514266,515021,466313,456496,334915,333782,333404,333027,333026,333027,333027,333026,333026,332650,333027,332649,333027,333027,332650,332272,333027,333404,332649,333027,333027,332649,332649,332649,333027,385133,509358,407032,604508,340956,333782,408543,397971,581475,615457,819729,338313,337935,374938,705322
,,,860130,766490,771399,615835,645664,490856,538054,533900,479528,377204,375693,376071,375316,376071,375694,376448,376449,376071,375693,375694,375316,376071,376071,376449,375694,374560,375315,375316,376071,376071,375694,376826,487457,884295,475753,451588,541452,376449,377204,375694,374939,374939,375316,375694,374939,376071,375316,376826,375316,376448,375694,374560,375316,375316,375316,389664,374183,375694,408543,376826,374561,374561,380602,374560,375693,521062,597712,651328,647175,620744,664543,598088,582230,377581,375316,373806,374561,374561,374560,373806,374183,373806,374561,374938,375316,375316,374939,373806,374183,374561,374560,374560,374561,374938,375316,421003,374561,374183,450077,493498
,,,724956,748366,552402,358325,328873,328496,328495,328495,328496,328118,385888,328873,329251,328496,328118,328496,328873,328496,438372,334915,333405,332649,341333,329251,328119,328495,328495,328495,328496,328119,328495,328873,328118,328496,328496,328118,328496,328873,328496,328495,328495,328496,328496,328496,328495,328874,328496,328873,328118,328873,328118,328496,364743,328496,328496,667186,834832,566372,665676,665298,1338526,701169,763469,1208638,712496,510868,582230,371540,330762,333027,621499,709475,664166,669452,646797,567882,684178,795186,538808,638490,721558,770266,745723,636980,424779,461027,514266,330762,332649,333782,331894,332649,329251,329629,328874,329251,329628,330006,334159,330006
,,,Size: 10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4677100,4073725,4368238,3847176,3483943,3482811,3673867,3564746,3480922,3518303,3481299,3662917,3485076,3483943,3520568,3570787,3530763,3476769,3623270,3520190,3478279,3477146,3476769,3477524,3563990,3489607,3477146,3475636,3517170,3477147,3488097,3477524,3456757,3512262,3465819,3465442,3464686,3519435,3463176,3463932,3463176,3465063,4426764,3463554,3933642,3498291,6039791,5118115,3463176,3684438,3558704,3463931,4896852,3871342,3465819,3465441,3659518,3603636,3464309,3506975,3463554,3798846,3467329,3479412,3463176,3500556,3474126,3460911,3460911,3460911,3557948,3456758,3455247,3454869,3455624,3460533,3456002,3455624,3454492,3488474,3465441,3460155,3461666,3460910,3544734,3463553,3462798,3463554,3523966,3463553,3463932,3463931,3472993,3463931,3463931,3464308,3463931,4663507,4038610,3464309
,,,4248546,3827919,4118280,4157925,3602126,3644037,5984287,4158304,3666692,4680121,4134893,4711459,3969135,3585513,3583625,3691990,3836226,5952569,4281017,5324275,4304805,3702563,3772793,5252534,5798894,5703366,3585890,3618740,3541713,3530008,3651589,3528120,3528497,3525855,3605146,3533783,3531141,3528120,3594574,3527742,3527365,3523966,3628556,4419590,3531518,3528120,3683683,4968970,3532273,3525854,4447908,4415058,5440947,4335011,3520191,4005760,3527365,3653477,3562480,3875495,3527365,3530008,3600238,3541335,3556439,3525476,3577205,3527742,3547377,3528498,3573807,3527365,3526609,3538692,3954787,3525099,3520946,3528875,3917784,3989525,3530385,3527365,3559837,3528875,3528498,3528120,3526988,3715401,3530007,3529253,3526987,3872852,3527743,3526987,3562857,3856616,4276863,3532274,3527365,5169088
,,,4783956,5038823,4021997,4169253,7041514,5512688,4432427,4066551,4217206,4134138,4032946,3951766,3981595,4012934,3952144,4464899,3958185,3982728,4009159,3965359,3951389,3954031,3950634,3956675,3952522,3987259,3955542,3953654,3975554,3955165,3955920,3953276,3945725,3949123,3947236,5115094,3962716,5333337,7740417,4857584,4137536,3945347,3940439,4475849,4536640,4924793,4553253,4498881,4717501,4418079,4151129,3951766,4092226,3947613,3949879,4064663,3966869,3967625,3949123,4005760,3974043,3948746,4041253,3969135,3950256,4091849,3969135,3949123,3958563,3968002,3950633,3959696,3994056,3950633,3958941,4406752,4169631,4405997,4709194,4839082,4170386,4315000,3951767,4145466,4112616,3940439,3998964,4122433,3949501,4023884,4025772,4023885,3964982,3976309,4005383,3960073,3972534,3953655,3964981,3970646
,,,5715827,5752452,5213265,3472616,3474504,3502445,3510751,3554173,3460910,3460911,3543601,3465064,3462799,3461665,3499802,3463553,3462798,3463931,3462420,7224642,4607248,3459777,8914318,4867023,5570458,4779802,3677265,4408262,6935414,6406045,7911084,7334140,4704664,6656759,4044273,4381831,3461288,3459778,3841890,3767506,3465064,3477902,3520569,3789029,3457135,3500557,3574562,3574563,3462798,3464309,3461666,3530008,3465441,3465819,3465819,3495271,3459777,3458645,3458645,3459022,3502822,3465819,3465819,3465819,3494515,3468462,3465441,3467330,3607790,4756770,3465819,3461288,3857371,5009372,3481300,3455247,4679743,4041253,3485831,3460155,3636108,3460156,3629690,3454114,3477146,3499424,3665560,3514905,3614208,3506976,3466575,3522834,3459022,3462799,3459778,3460155,3459023,3573052,3460910,3462043
,,,Size: 100K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,44546669,42021782,38352824,37427750,36899136,38035656,40276601,38782512,36754900,36935762,36682404,39093261,42016874,36864776,36707324,36741307,37576517,41016660,37360541,36869307,36782086,36577059,50142801,37089060,36827396,36785862,37239336,44752828,42216992,36798322,36600091,37248398,40360802,37846865,36885921,36975785,37046392,38290145,40578666,37025626,36751502,36774156,37138900,39909592,37838936,36837213,36903289,36808516,40443115,38943739,37034310,36988245,36665790,37887266,41642690,37302392,37121909,37002593,37639196,41927386,39848046,36827018,37342039,37848376,48112169,37511950,36666924,36874216,36785483,40619067,37682618,37028269,36672587,36753767,40574890,38917308,37273319,36801342,36749614,37932576,39564860,37438700,36853449,36819089,36604623,39901662,39037757,37738122,37076222,38218783,41054418,38429851,37019207,36899891,36688446,41786926,41652507,36993532,36756032,36708080
,,,46513490,40296990,37545556,37209130,37631266,40354005,38095313,38119101,37172883,37284269,39542205,44400166,39994925,38136092,38104376,41705368,41676295,38908624,38066617,37416800,38714169,41252271,37888399,37257461,41275303,60092447,43310089,37568210,37865744,37420198,52948231,38106641,37281626,37357142,37898971,45293902,41586809,47819543,67872511,50126943,39533898,37445496,37340528,37579537,44624828,38178381,37754358,37512706,38088517,44626338,38034523,37807596,38723986,38760234,42584000,38145910,37532718,37708293,37459467,42995187,39251468,37828363,39344730,37298617,43704285,42716154,37753980,37726794,38295432,42117310,38372081,37726416,37204977,37857437,43786975,38379632,37966180,37480234,38872754,41996107,38538217,37911810,37465508,37284269,41316082,40285286,37465508,38198771,37513838,41149947,41031386,38227845,37564057,37276718,43692579,40414040,37519124,38058688,38187821,46180841
,,,46622233,48526376,43535127,45376592,42808284,41527905,42728236,44890645,44155872,42234738,43241370,45389430,42555304,41837900,42682927,45527247,42097676,42048213,42345369,51161139,55436491,42460532,47118753,44129441,42203399,41649486,49219615,47960758,42594573,41863575,50185468,43658597,41816000,42424284,45372439,42521700,42147139,41572083,47153113,43322550,41790702,41569440,51923852,50488666,50374636,60680719,48193726,42264566,42109003,44100745,44052792,42245688,41748791,70796501,71880536,43593275,49795427,44022207,41608708,41832236,50535109,48133314,42551528,45642032,45924463,42622136,43618951,49125220,43930456,42489982,41623056,44859306,50010270,42065204,42399741,48468228,44371848,56671560,63880721,52094519,42646679,44644462,52554413,42425793,44878562,42306101,51168690,42466195,41627210,41650620,46031696,43235328,41698950,41921346,48553184,42522454,41961369,41587564,47321513,42152425
,,,41543764,38256163,41522619,39365498,37121531,37767951,36484552,47569962,44203825,36591407,36522688,36725071,43939140,41343268,37504398,37112092,36442263,40489935,38520471,36997684,36701661,36481531,38881060,41090667,37813638,46504050,49622495,42343481,38383786,36950487,36906310,36638983,43518892,38670748,37384706,36859113,39643019,68256511,67269135,39046819,37616918,53239346,37269166,36635584,36958794,37326181,44063364,38807054,37996010,36672965,38006582,40015693,37492316,37473437,36442640,36471336,43319906,37229897,36828905,36950109,36837590,41240944,37465130,36603867,36634829,36978051,39872211,40812012,37383195,36910086,36429425,41014772,38035278,36609531,38491774,38692269,45679035,39442524,36710723,36903667,37738121,43315754,39063810,37684883,36732623,36567997,40083657,37922004,37757756,36803608,36589142,37864234,43996154,37096611,36893472,36779065,37339774,43699754,37256328,39408542
,,,Size: 1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,428604278,404531580,407235063,416935505,413417579,412088493,403771509,418552308,408326650,403730730,437402678,407077989,403793031,414505769,405378873,413312612,406649056,414275444,409628928,405959971,421210481,405967144,405337716,408563393,423205242,405217268,405708124,436628259,406302814,405954684,404642589,412768895,404827604,404963533,416157310,404125303,400170516,410540787,411738476,406589021,402478293,422843520,404706400,403871568,431951537,402559851,401873785,404560276,429426650,402156216,424675922,408328160,405117209,406433080,403441125,420653926,409057270,407474827,419839483,406851063,404912560,415494654,409127500,404884619,403993527,404083768,406294508,400293607,423527320,407533351,401970823,402352180,414000565,403761692,403165113,406958295,404659580,406406649,414366064,413439101,401436924,403072228,411235159,409036880,405927121,402120345,415627563,406450448,408863193,416742561,407878839,401270033,403803604,413643373,407385340,407571865,409327619,416809393,409909471,404788713
